#INVERSO
#Tamanho	 Tempo		 Comparacao	 trocas
 100		 0.000108	9900		4950
 10000		 0.440831	99990000		49995000
 50000		 10.401825	2499950000		1249975000
 100000		 41.044399	9999900000		4999950000
 500000		 1010.053711	249999500000		124999750000
 1000000		 4027.183594	999999000000		499999500000
