#ORDENADOS
#Tamanho	 Tempo		 Comparacao	 trocas
 100		 0.000001	29887239		32015595
 10000		 0.000050	29956269		32149226
 50000		 0.000180	30358245		32933707
 100000		 0.000313	31212175		34602653
 500000		 0.001596	35995420		44078385
 1000000		 0.003228	46061883		64029830
