#RANDOM
#Tamanho	 Tempo		 Comparacao	 trocas
 100		 0.000031	4950		95
 10000		 0.137128	49995000		9993
 50000		 3.305462	1249975000		49991
 100000		 13.289870	4999950000		99980
 500000		 333.332092	124999750000		499973
 1000000		 1364.889526	499999500000		999967
