#INVERSO
#Tamanho	 Tempo		 Comparacao	 trocas
 100		 0.000017	4950		50
 10000		 0.210360	49995000		5000
 50000		 3.542453	1249975000		25000
 100000		 13.775507	4999950000		50000
 500000		 354.810242	124999750000		250000
 1000000		 1452.825562	499999500000		500000
